image_no,r_knee_angle,l_knee_angle,l_foot_angle,r_foot_angle,r_ankle_angle,l_ankle_angle,l_hip_angle,r_hip_angle,r_shoulder_angle,l_shoulder_angle,label
1608,175.908141963472,176.456516958835,88.8155140215872,87.5322627255091,248.460518091996,239.690123072482,262.643345755144,81.9544831534443,91.9527452364165,253.119828408363,0
1609,179.969155082831,175.127802219527,92.4869981677636,97.9315109650932,251.169286026327,237.659212334391,264.901350567585,79.3592052575284,92.0481861367385,258.437016071787,0
1610,181.237506720111,175.340784572609,100.341724014193,107.984030944036,252.532266093602,240.178451301674,264.445694072854,79.5782332810526,97.2828925985788,255.279565228235,0
1611,181.234963228455,170.381061911587,84.5509753808071,97.3556377838013,250.021094035653,239.331646777741,271.215410045951,79.3680812643421,97.3886061654453,257.176333846604,0
1612,180.598671809948,168.505690985142,100.426024278178,99.9209582194924,255.379811617688,245.733399797811,259.043519625436,73.9793623491953,95.6530444094613,263.012758719835,0
1613,180.368656954996,163.93236056462,98.7768929440584,114.050688073781,258.492298222456,246.182070718508,267.306795119014,74.2693278594269,95.6605678855875,270.319901885655,0
1614,178.730048776397,165.91835183539,96.459805799567,99.5748093468317,261.172302778568,242.782948167306,258.81368451678,74.4549987157045,95.7577976669508,271.936902353261,0
1615,180.886011780912,161.748917129874,92.0606304055226,73.9485297474005,250.080800137599,240.109488422904,268.961743111162,67.2044413006329,97.2370194421727,268.428528846816,0
1616,177.171759884555,156.126748909466,92.0952106591245,88.2659822813633,255.450583796206,241.014421625847,273.800222188095,77.4995110268442,99.3097476420881,270.216767070986,0
1617,179.238306576913,156.131727213878,92.1184871631825,88.23383144509,254.426396126852,241.037698888764,273.791929072992,76.473262772046,99.308439541775,268.569787191531,0
1618,178.490022550626,154.119067186929,92.2983923232318,94.3638420485366,252.728677965056,241.280792783649,281.731009324996,75.9885548868661,95.7877248342187,273.958597710702,0
1619,172.683510292491,156.596290797564,113.490250005471,108.706648069887,250.752148169411,266.826927234838,246.267882244836,100.866899250699,65.6973270532375,239.20371529966,0
1620,169.379517344271,161.320927499447,103.934619087932,121.723403499024,250.773845873813,258.925677042782,256.235469293237,108.371595461196,81.2071608647513,210.946051924848,0
1621,155.724907366467,166.881117973406,109.545382152072,113.814938444905,259.287580159564,258.925410527192,262.945075711936,98.0120421276991,61.8892301669762,226.35367482976,0
1622,142.479364064169,167.956053196421,104.205759032965,91.9442450013958,264.550290090758,258.817641928907,256.450102045318,95.3799436155148,59.4721777011366,227.696877648997,0
1623,137.051843786152,174.488415270856,84.1496736306907,116.912864172387,269.655285661889,249.693511895812,261.107122499044,90.52572954053,70.1516451054503,222.551438090193,0
1624,137.462519328475,173.155907583922,93.4007202004834,114.284380660671,268.634521053156,251.3244002805,262.451244945877,94.6876136358762,75.7532406210095,222.669271149278,0
1625,143.323208336669,174.289817662599,96.748330041103,124.589425958185,269.549010358793,253.426580566918,268.451057340583,86.7887779130364,74.1555609977831,223.463507883919,0
1626,148.166383275662,181.394910563817,96.2624873019955,160.630882811926,295.002529176714,244.729824832604,260.592997489107,83.8098492853238,85.2164653639466,231.314149879041,0
1627,164.230301786438,181.151757055757,105.76167075699,152.683045687505,296.593853654985,240.698151313151,268.647012431617,82.4562119140438,90.1042955948137,245.967354454635,0
1628,126.302361016131,169.254671515606,104.13013234508,108.931208396593,249.461513902789,237.197616302452,271.452802761321,81.2185465715318,100.362865093928,243.198617345607,0
1629,129.609008797068,176.564397198926,95.4925661934071,97.0912796806928,235.433064590866,230.886721070483,275.6545904852,70.5022106060049,102.052443787567,250.385674359803,0
1630,129.611548555123,176.559544062177,95.4877463597938,97.0970784704723,235.430000400663,230.889405587906,275.657149326109,70.500063240813,102.048428012646,247.657545587571,0
1631,141.720489865912,176.79649113432,97.6897172332804,99.6650748845613,243.689711771961,227.803939677026,272.499993430003,75.9723938306069,109.607681917844,248.089063665142,0
1632,141.717178889006,176.796874407996,97.6782033793221,99.6659399032663,243.691242544611,227.803747426306,272.500659197283,75.9747186256559,109.607568933713,248.087529187042,0
1633,152.490683176001,174.761177977848,98.6327905326089,109.935731918096,247.788896144507,228.158797149008,280.258910326326,58.4265941315228,106.425835330792,247.681834598079,0
1634,152.486856906174,174.760724970702,98.6437642292364,109.923088224232,247.7814167235,228.165527302448,280.259221679745,58.4281051355596,106.424363572322,247.679816279005,0
1635,160.280862342106,179.519310366608,78.5533957593453,127.44482608718,257.649555766284,223.785098640874,277.824822886209,64.057787630209,108.60490536545,251.851590155866,0
1636,160.283413171006,179.518717435827,78.5524669324446,127.44569709684,257.635609243734,223.788469795182,277.824273130542,64.0572112875052,107.296306898234,251.847720057222,0
1637,163.513346425012,172.716785164901,81.6823616418362,107.43335539871,249.313164253655,232.07019869895,281.20213441518,67.0150903537414,107.777710505489,247.478736749302,0
1638,163.510191730264,172.717858017505,81.7005408185963,107.441747148391,249.328882976539,232.087586642125,281.201741827726,67.016613428475,107.776886712533,247.477640542601,0
1639,171.770946367585,176.732646631021,90.4234765533716,95.8539629614977,254.009192709774,235.293271226731,273.579331566124,70.2627685209245,101.704894506346,250.040483243605,0
1640,171.774377279063,176.732300480275,90.4280216961386,95.8481953465122,254.006415704499,235.299481495274,273.578005130796,70.2609640964824,101.704818393141,250.039266880718,0
1641,170.400178346135,167.492641742111,85.8372240523051,97.4927758265011,253.05702743804,236.290775912883,280.73985099539,72.3065787220174,103.880984389492,248.064581314543,0
1642,170.403212692662,167.901431084976,85.8438759163976,97.4761206343303,253.06686928035,236.294774714386,284.455530319375,72.3070901764706,103.885171958601,248.063598291106,0
1643,177.025801813529,162.657642496469,92.046221508423,102.565706154394,249.283405472635,240.874549233526,286.796466242978,71.6225440709244,102.267603761575,248.767741339539,0
1644,177.030846300259,162.65843132176,92.0505580686766,102.561625993363,249.282757448416,240.875474785186,286.795134986698,71.6197102277964,102.267246187409,248.767649765593,0
1645,177.027165334563,162.661704888977,92.0559510287781,97.753617909431,249.280205092481,240.865831650202,286.795059020494,71.621123007253,102.267071739624,248.755851825346,0
1646,177.025741039679,162.659284165314,92.0603463511056,97.7542744364158,249.288673557492,240.875878851678,286.795719661021,71.6215570974365,102.266828391752,248.753599811617,0
1647,182.437224307461,149.92653061741,125.378057956816,154.187963939886,295.338181938165,236.755774448275,292.941563245663,72.173055309292,97.8289701067907,251.895946689274,0
1648,181.354268022748,149.928651383736,125.349680577981,149.567416518279,295.993172071496,236.75648382698,292.940739237022,72.1727202646825,97.8226345634019,251.892646132038,0
1649,180.683923277597,147.949178529481,111.61299718889,180.989608255048,295.963746187875,237.021003485169,285.624761388605,74.0114314865005,101.868297352283,252.945252773553,0
1650,180.684181173305,147.94952363967,111.629193388757,180.986376923737,295.952013389558,237.018989313553,285.623851469971,74.011909343495,101.873765591569,252.946036111269,0
1651,176.913065074028,145.645752561677,73.1421857311181,79.5749089337089,243.160370652083,219.924591235017,280.578761245418,82.9846375025453,101.895632935547,253.290272342346,0
1652,176.909007563434,145.331542035953,66.1252960996116,79.5554053374579,243.164697825057,219.311696411592,280.576635273391,82.984095748788,101.89807154646,253.295470899516,0
1653,174.164860923422,137.420743103361,103.311050406486,111.620107445487,258.414292715573,229.201338347891,285.062928287365,84.1584102446221,95.0857194388802,255.77854149873,0
1654,173.960480088593,137.422592572377,103.32428098743,101.805752487759,256.473647760615,229.21175666753,285.061143717406,84.1529454046141,96.6427682639002,255.776026981862,0
1655,175.575147493379,138.549166222487,102.407692293586,90.8242922329908,247.221430090425,224.361902274399,274.528831281287,84.1825645440472,101.135745448865,255.406535206655,0
1656,175.576438127116,138.551941752482,102.410712036105,90.8198388268979,247.218656626978,224.352889196511,274.529205787159,84.1811277255672,101.136145162627,255.403774059104,0
1657,181.869955537775,142.14769889246,124.150717504526,95.372997932935,241.728964054991,232.770953187562,268.699081483743,82.0240397495415,107.842934924371,262.136818952895,0
1658,181.872694130109,142.142749044235,124.166509591798,95.3712104791334,241.727443914328,232.774405681863,268.701687831423,82.0240622714106,107.83936362777,262.11483331405,0
1659,175.991797362525,146.514173037598,126.920003939965,90.6992285683575,244.414801918834,234.838388250533,267.782804066493,82.0492532373937,103.046718091129,260.297536377794,0
1660,175.992987170463,146.51554599693,126.945544693236,90.6786554358277,244.409912970642,234.848888563387,267.777105857567,82.043421446115,103.049526867801,260.301169883239,0
1661,176.583066699127,160.558434526234,104.740261046549,99.1611388018822,244.528567367008,231.220066184427,262.178883892572,84.2358864954737,101.406529514494,264.956127109785,0
1662,177.679452908392,160.557788757358,104.742624168831,103.861042276383,242.110402150708,231.212325637502,262.179727476594,84.233683995999,103.115387011135,264.95639857353,0
1663,174.457042075264,167.918714685653,72.1123774369498,100.006105260672,246.786912064012,242.702124147655,260.096561452981,86.1941735841638,98.0270213662844,263.564706016655,0
1664,174.461117732397,167.914818777324,72.1442897603311,99.998927101418,246.782016968779,242.717232617677,260.090846985212,86.1934908284266,98.0321602418644,263.563469933389,0
1665,174.462617942614,167.907460991221,72.158052696815,99.9936132605481,246.775108104496,242.715935786031,260.085271350371,86.1940280516883,101.514352393282,263.558816266239,0
1666,174.461688781119,167.910653747802,72.1799290880864,100.001640416797,246.776475455519,242.716253987951,260.0847514927,86.1942021053837,99.8279303144072,263.562617150294,0
1667,174.11488886575,172.92225765341,64.5888815292078,92.5349534426456,241.315685961008,230.495624193275,260.20792584079,93.4471869967982,96.0310404202767,267.45934636376,0
1668,174.106241330485,172.923428701414,64.6203870278232,92.5348452014607,241.338557844829,230.499997040399,260.204680320355,93.4535450812702,96.030771377989,267.457225156482,0
1669,178.674004194856,175.505771795331,54.4411605254465,79.2625144554913,234.603262420292,214.449799889101,260.157879058184,92.2720949748784,98.019510178179,268.275786741236,0
1670,177.608348947737,175.49802889526,54.4464909450419,79.2500951166056,235.673733718421,214.471106145548,260.148618282885,92.2667575482939,98.0209956185171,268.282596139292,0
1671,174.121077387847,184.764081658581,61.4783720302867,78.2360479296029,233.70615889861,210.405967385102,256.09695690371,92.3076188547218,91.8385266623682,269.899500683703,0
1672,174.120561226442,184.772885964354,61.483973268033,78.2358216709321,233.703012368624,210.394574908,256.094474416944,92.3097539580558,91.8370808302469,269.898371035699,0
1673,172.775762936631,182.52767600209,83.0400247333295,83.4986880941638,238.768694566414,224.103952054365,258.235819889006,98.1287802602841,95.139023717953,264.19585552603,0
1674,172.777029759972,182.52448832078,83.1162001234516,83.4954123487255,238.759335902053,224.126330990859,258.236930038106,98.1291919746962,95.1434250834448,264.197140172151,0
1675,170.463880467013,187.489802292672,82.2267823837209,97.62644873603,241.089473310574,218.637299933517,258.630422190307,93.1615522253055,95.2304178242205,264.278279468879,0
1676,170.461597505653,187.478687560032,82.2945259826786,97.6219978207759,241.08246152077,218.689534882569,258.638091879609,93.1669676472132,95.2369282417985,264.278573957008,0
1677,164.504650997559,190.972544873403,70.8842729104894,106.7624711204,247.18440793923,223.571031227522,256.175195810728,99.9512510330933,93.490832415332,265.677519308873,0
1678,164.501263610426,190.976857186046,70.8705905867478,106.763386114229,247.182957850238,223.55485512333,256.175024963225,99.952332564449,93.4959871223734,265.67867089867,0
1679,152.43945276682,189.408602943659,71.3961831970094,112.422278161003,251.069477952538,223.550688441582,261.630636596988,104.064539605084,93.3679577283372,265.610988694667,0
1680,152.446217211933,189.412084724029,71.3261189737082,112.426681844273,251.069835378691,223.540193516838,261.629590414621,104.058601745954,94.9919161188798,265.608310412201,0
1681,146.520074064466,187.249888666542,74.1761059552315,89.3786849474015,250.784906308952,227.544963336228,262.510502094865,103.598338114795,91.9907726894136,268.328748098183,0
1682,146.521641483885,187.400914992837,74.1850788545631,89.3766005424527,250.784846436872,227.541941476165,258.218044084151,103.597545421327,91.9868417886219,268.320831967992,0
1683,150.081178249759,184.840364187562,71.1554399475523,88.8363205816899,253.124439793027,226.047813089661,259.284666181603,101.604131740908,93.4074030691901,266.882095095089,0
1684,150.080034592128,184.844856919882,71.1423902919881,90.7015225615711,254.987235405433,226.055856342435,259.280590737896,101.602887337447,93.4070402780118,266.878945625296,0
1685,150.080093296339,184.845064511026,73.7948311894952,88.8408910837711,253.129503362718,228.677924233361,259.28578302045,101.605394266268,93.4115558228944,266.880534561756,0
1686,150.079181834476,184.84363471426,73.8280553958533,90.6936455839436,254.986033671974,228.677959742957,259.285925536524,101.60628811823,93.4128098062061,266.882482665423,0
1687,150.409975426097,182.363582027272,74.5129583590535,113.946624598088,251.386244177173,230.019834507436,265.001257594785,93.9794270892688,96.5120781257549,260.989141967641,0
1688,150.40857042989,182.367212024788,74.5343725372916,121.583771991156,251.382301347072,230.026829657139,264.997278969879,93.9806469363374,96.5164911028552,260.985627878911,0
1689,154.665341710242,182.324920916019,78.2290298819726,114.402137444875,253.140592576094,227.492049342731,260.806372537576,88.8211515367737,91.8164646704015,261.289034240888,0
1690,154.669179066121,180.107083964626,78.2794298565189,114.421465463284,253.15540783305,228.627264217213,261.899438392265,88.8180561775523,91.8071480778907,261.29522542017,0
1691,161.205165412643,179.966860961613,78.1855401653542,95.2426617426538,257.391008442846,228.711958480681,261.972947439454,89.7551396462582,95.0371599778214,259.992429718524,0
1692,161.20631042895,179.961245478906,78.1820989880339,95.2369225567816,257.374468851906,228.710348761648,261.974705803714,89.7565172546863,95.0405963055858,259.992126357841,0
1693,163.630635144091,180.108846594637,76.3585483388937,83.8308965671369,254.773136521034,233.720046175884,262.20113989958,88.5827206446465,93.6288370069278,260.000144397433,0
1694,163.629279109086,180.104662683777,76.3624068020338,83.8253641950152,254.777222244405,233.721168463647,262.20821788512,88.5852648254746,93.6299329536855,260.003375321504,0
1695,163.81221876131,178.720355465177,76.4688341542733,83.8457224064936,254.692697660206,234.954368276981,266.362805431813,88.5783160019805,90.4628560748562,262.729380863405,0
1696,163.802512362019,178.720423017854,76.4495117534627,83.8012728889968,254.684087779963,234.955535144812,266.362409205311,88.579231819367,90.4680800791478,262.732534337595,0
1697,166.151108955792,176.422533000334,76.5332480514146,81.6268289570212,251.237020934624,236.154200487657,267.440566092094,82.5700161853872,87.2557539113418,264.159981788885,0
1698,166.140485319668,176.422761080799,76.5472181863861,83.847467652104,253.477983179707,236.160032787516,267.437588211891,82.5701886557296,87.2539560936119,264.01396383453,0
1699,168.22284844436,176.489109815999,72.0612085031104,86.9296721887223,248.674690323977,236.186484489743,263.414288764991,86.2603488926089,88.3906183560744,262.778747109812,0
1700,168.219270266521,176.48644310106,72.036001247402,86.9226639640766,248.665889031046,236.159197331804,263.41666195906,86.26482856316,88.4224327220604,262.767770746229,0
1701,165.719115384109,174.375034283979,73.7753881197263,77.4539393268942,257.701378257932,234.517619685143,264.71275803599,80.2797921990825,89.9511743983846,259.943786592871,0
1702,165.723969811399,174.382481525396,76.2651920113738,77.4495908193196,257.695417214162,237.021656020521,264.702895688496,80.2695678861338,89.9545839216428,259.949833767641,0
1703,166.715190499604,175.458239138316,80.488131217667,78.8792399024664,257.199545746264,234.729754031734,263.563056135173,78.3101571500577,89.9179379566518,258.655057137756,0
1704,166.713194470765,175.450418800128,80.5273696772733,78.8973200127147,257.205352978281,234.736389555696,263.565265673193,78.3068907024974,89.9092265187914,258.648355232184,0
1705,166.715247132576,175.454695954226,80.523614701015,78.882531178205,257.207942753134,234.736322886622,263.561578471364,78.3064478176453,89.9162598493361,258.64893321435,0
1706,166.715256084494,175.452305435008,80.5249073039172,78.8905631764835,257.207496047676,234.727254455796,263.562346301343,78.304484517018,89.9142073484874,258.647630706144,0
1707,168.972453502715,177.969718238018,61.3971078930782,99.6650230738745,254.573747099261,230.455122732363,268.701364868997,81.2264384499799,88.3975626783202,257.454533111979,0
1708,168.971748829355,177.968652995653,61.3764324830855,91.8894794035017,254.577127987839,230.440373966004,268.70270518439,81.2279315396947,88.3942383951419,257.450709254534,0
1709,165.162945753484,176.708713028768,61.7380970592428,83.6402138005802,258.555913679726,231.633915185786,263.613565528306,82.5009419712336,90.0413760301558,257.082475136607,0
1710,165.159930268444,176.7056815984,61.7509095182425,83.6488109590865,258.558645508517,231.65051479141,263.612770612501,82.5025924098127,90.0420615105708,257.081397262835,0
1711,161.440879281737,168.81842303436,58.4314743335864,92.0989335179362,259.177450229915,225.284481759392,267.449930138965,89.4213757576533,91.7617739722061,254.277900760873,0
1712,161.443965989873,168.814880867482,58.4438783264385,92.1255502250016,259.185276680328,225.321724837379,267.449436725569,89.4200868672788,91.7532059899238,254.271765770508,0
1713,156.722801378603,163.328476846523,55.140629910163,90.440566875555,260.290962443759,230.626292979404,268.663288421483,80.6839612532054,95.7198208194257,253.932472690814,0
1714,156.721182495833,164.488818307038,60.965196858114,98.304404863116,260.277062705763,226.565705179984,268.665158317795,80.6850937556107,95.7200719436854,253.937113183283,0
1715,159.766006471245,156.0428654732,70.02460427123,117.488661863584,260.198176796409,221.177221629497,271.238243935622,79.0744118215894,93.1484147742905,253.918450614554,0
1716,160.43749464949,156.041811838092,70.0150500450017,117.506582286272,259.641742353686,221.177438752342,265.740434996902,83.5459284661041,93.1505290035201,253.914984939427,0
1717,162.88037172053,150.274804559551,83.5460527949627,117.408193512305,260.294932955731,215.699165941546,273.645231652867,80.6080964843916,102.884655063897,252.132440664615,0
1718,162.876014322664,150.276266999527,83.5319623073153,117.40766231847,260.300718238621,215.690374569637,273.643615701793,80.6089229553172,102.885710976446,252.133328451321,0
1719,165.560841993041,143.867148445428,85.4964266622848,112.00902533414,260.286927551588,222.854516855921,281.545294322558,85.9694117577902,103.906849098702,249.868409033074,0
1720,177.263378029353,149.134079564435,123.330448391149,101.121278527266,236.132866103276,273.037513939324,257.117895684722,85.6031489687548,75.6993665178942,249.245249367921,0
1721,178.513576714285,160.703278557034,114.112670352734,94.8897707002527,227.22567427677,269.826033098926,241.815220632274,103.065858829598,77.8673584430577,251.455697793051,0
1722,178.521780777877,160.709926815551,114.134947439688,94.843607596395,227.209949698383,269.837896546263,241.791875399356,103.05133423701,77.8908870174105,251.463582560971,0
1723,178.487882465301,160.925144188276,114.132367042866,93.8308226842941,226.226637237149,269.831715530098,241.572595381798,98.6962625361417,78.1183552562406,251.453607164852,0
1724,178.485882929731,160.925071678407,114.130255687287,94.8124091055812,227.207871176263,269.828487554595,241.571716129784,98.6970818002759,78.1135467691892,251.450920214872,0
1725,178.134797934791,163.842838351257,112.731009046185,95.0740014277874,231.490466367728,263.477192965097,246.953551847403,102.011526327057,93.0041126667754,245.618293655819,0
1726,178.134383722333,163.840731215245,112.724867894998,94.4396594758636,230.855844565477,263.478569249923,246.956073687589,102.008575756125,91.2717650780181,245.614613359757,0
1727,182.596171452244,161.683896702564,123.650321382846,113.044213019519,246.709156638611,266.33539827072,257.810587443957,94.7074312238505,90.8627074185161,248.642949572757,0
1728,182.594880789145,161.680352062314,123.642090257538,113.046313163,246.716124722043,266.335560428825,257.809899672352,94.707636180924,90.8623032260119,248.644367866252,0
1729,183.780580518902,167.533862374405,119.196445743625,108.538167476911,249.755964173792,260.619873023053,251.889316756432,98.0946391751076,87.2827592494845,251.945407839627,0
1730,184.770255332721,166.75172016775,116.897287943589,108.545981101287,249.765758557025,262.491785436475,246.604354469341,97.9376525245631,87.2841511304195,251.943212302252,0
1731,180.632956289127,166.028570061085,115.84107081482,111.928351371209,246.957486523894,260.560189573359,259.070515716723,98.8246055543105,69.6801615862248,251.333928178576,0
1732,180.638355760723,166.038994877805,115.877660638496,111.927304649632,246.957130163637,260.559497074219,259.069893898412,98.8256357439798,69.6703445425121,251.331763653073,0
1733,172.052065517541,166.294944889026,113.688398356649,98.4334868641053,248.833499607253,260.282139616553,262.062471035286,98.7999057359785,73.7259186433697,239.485411845188,0
1734,172.052316557983,166.28955248465,113.669974730861,98.4294891236388,248.831334117888,260.274956896625,262.064107662954,98.7996967996637,73.725422505619,239.488501672227,0
1735,169.292073959767,173.584214156876,107.121251063733,120.671911778395,251.574672717345,259.001773425327,251.488932489563,92.042375661126,75.58315014814,231.543415129557,0
1736,169.294737175242,173.578778244109,107.111947822466,121.176869389769,252.076344058007,259.001823296195,251.488599410311,92.0392864927219,75.5731562070484,231.54231320217,0
1737,159.439856280538,173.589202502559,103.456152919114,100.780950182722,256.433126278952,255.02536349869,254.712220065809,88.3623974648456,78.6862464970518,235.91419091908,0
1738,159.440345769125,173.594261136176,103.454480490594,102.07728229833,257.727466182594,255.028409363915,254.708461917474,88.3658111973134,78.6854819678021,235.915514339365,0
1739,158.013553550517,174.984603028702,113.515881670234,112.38092699042,258.566919791813,251.660270769771,257.404194989392,85.6764148370139,83.3713789269454,235.90410208003,0
1740,158.010201178571,174.981983751328,113.510927985506,112.377276720265,258.36586113649,251.660431999472,257.403373988002,85.8771273003672,83.3713258350788,235.906577296703,0
1741,152.044478188313,182.052436169183,95.2912063836523,106.015295002527,272.659399264869,246.643291007587,251.462827956515,84.5857646522514,79.123750144584,228.494836308467,0
1742,152.04641674765,182.185218605753,89.5811027243998,105.350103356335,272.004163230669,244.735999108069,251.338865087011,84.5862704927893,80.7391083486332,228.502513276553,0
1743,152.065465720728,182.172743397382,89.5701054206181,105.360137465038,271.938510315554,244.788294352031,251.334683514628,84.5798790257079,79.1236647647045,228.465696772408,0
1744,152.0650241674,182.262554206573,95.301165427367,105.360376539897,271.946603081038,246.589423465736,251.338713322063,84.5797821254941,79.1145643936897,228.451151613742,0
1745,151.235718976712,178.217620902378,89.1125488212083,96.4976420449223,273.210185420109,246.438230671688,258.650421359146,80.2417441237651,78.6759876505505,233.489324271608,0
1746,151.238209535391,178.219752720496,90.0495189131582,96.4999792524231,273.206339522419,247.37659965317,259.130940719258,78.9149634820166,78.6842588359695,233.48917409485,0
1747,153.732614329222,175.831985240519,91.4731779170123,100.774924970493,275.114153094056,250.717399836745,263.344239810993,79.8751710743299,78.6752630769795,233.468829553177,0
1748,153.733468876786,175.82666792323,91.4716045969012,100.77539594943,275.111202819742,250.716000955834,263.344368520448,79.8690921060519,78.6716781746525,233.465006146149,0
1749,157.045786787317,176.633603594378,89.3758964691751,130.94929737931,282.842492472334,248.100017195759,262.617552017312,75.1357939525908,79.6747603148285,235.2779064684,0
1750,157.038502000021,176.629704199367,89.3815787332605,130.947140527691,282.844784540072,248.104183054766,262.61935080329,75.1399770746581,81.2909514303258,234.054070841615,0
1751,155.763601463893,179.086760750072,92.959440402569,142.707330530922,284.18808469419,250.167527677378,259.657831656483,70.1130202746926,85.3036113979286,230.60000995154,0
1752,155.76613035122,179.086054351195,92.9713965569296,137.803189348013,284.185101469772,250.171765607833,259.664178455403,70.1171743989467,85.2973477820627,230.593334662985,0
1753,156.068780979745,178.274314404781,96.6163996374931,164.652910659006,296.807322730204,250.795775592557,260.594362573808,70.4531300776621,85.7571238067819,236.438155441163,0
1754,156.098246506435,178.387587693474,102.19024913739,164.644537405764,296.789831353877,252.424793960052,254.084933129344,70.4528638460696,85.7704424698978,236.45786406198,0
1755,159.170410271181,181.149060042673,102.520469529632,161.153583108044,299.921587048371,250.967401623921,259.706866387042,73.6324559704204,87.480281983933,235.537527945901,0
1756,159.005004981413,181.140607764173,102.52217593391,161.150660984319,299.927355510874,250.970219289238,259.709435602666,67.1540612147931,87.4819804239932,235.558289943598,0
1757,200.578918505093,199.4658549497,236.422283493138,229.471725755197,103.816687318819,97.1206437323158,261.336068298142,86.2652278304311,123.441701687594,268.500994989996,0
1758,200.580774138262,199.478852865468,236.449657078198,231.961916261023,106.303347274723,97.0943340758396,261.33601952031,86.2641980140271,123.445249236573,268.508585293636,0
1759,198.856226936298,225.929289175463,278.314166123137,235.376928429142,101.76809595336,96.1987081052106,251.26417283851,87.8953912379391,109.312993347348,288.872821493215,0
1760,197.455006631692,225.932777331759,267.571265344541,233.063636845072,105.403611638546,96.215363934826,251.267114889312,87.8966219366785,109.305830778793,288.85446088427,0
1761,197.953501016309,239.949870250684,240.846253909213,249.037323438126,104.632400707475,104.561602102002,245.941380267152,89.6695526285089,101.200569898121,290.058630451729,0
1762,197.956406033054,238.231665989844,240.849447343234,249.045791917232,104.633444759322,104.563290229483,248.876583647759,89.6729734097122,101.197746371355,290.059059329546,0
1763,195.904865346365,243.95462710407,250.873730230091,249.082611123924,105.110755922903,113.86103856025,252.600705828361,91.5233970340168,86.1595087034315,284.649016379567,0
1764,195.898340904693,244.002435465431,264.040658135729,249.091525911561,105.11950476715,118.283831255751,252.607390928309,91.5364913677599,86.1989835945957,287.32424303209,0
1765,196.247249838781,236.868459242182,244.730016776701,257.040931303716,110.777908069396,103.856375490124,252.605737491928,91.7414079945672,86.4223643999752,257.062892652773,0
1766,196.244372741872,236.86885801625,244.741856675576,257.021755319158,110.761780308338,103.875316146747,252.600916817776,91.7396713634272,84.7580126277783,257.04159453434,0
1767,220.78219297587,214.344071850951,271.317045671606,258.640916028998,112.687758500059,106.41401849807,260.036332567802,69.7111121684206,104.890234048723,261.315046597025,0
1768,220.783304803885,214.34369137474,271.304852223762,256.812351348963,115.736218637128,106.429908644908,260.040093029579,69.7174372506747,104.889106527484,261.319768173471,0
1769,222.510195687961,211.559522591418,246.772938375535,236.677915230923,116.652591157321,114.958092849893,253.147312697883,75.2060427252601,101.663934430285,268.471680131001,0
1770,223.749977040336,211.576953615457,246.742280920654,236.687657876214,116.65464746428,114.966473656563,253.119321845006,72.7290104495424,101.669624874987,268.463938331788,0
1771,223.771351092348,211.562616828497,246.760833743878,236.710878374163,116.645460597754,114.966921545842,253.166290030008,72.7484921904432,101.673792438759,268.470949697628,0
1772,223.774934313044,211.573682835695,246.778072999032,236.71729778613,116.659456520158,114.972258260737,253.136615322667,72.7266730777868,101.663275454188,268.456632743017,0
1773,233.196193806834,212.186873817083,254.610647176663,255.948198836877,123.881284161028,108.072621516039,249.777298098896,72.8128922924186,111.554444642447,282.104436930418,0
1774,233.198170050276,212.175023329384,254.558414030796,255.947440214308,123.879095416803,108.016369142973,249.785952512495,72.8112822197582,111.551099462998,282.1049693485,0
1775,233.270685306873,210.453670012532,251.468273025896,235.644033362551,112.263711970427,106.823617497594,249.732959190637,78.9880108793348,105.823021679045,274.984955021441,0
1776,233.282245336116,210.466834483816,243.673298993999,235.619345875062,112.256072784494,106.803489432824,249.716402585638,78.9938384522483,105.842486972295,274.805956132084,0
1777,229.400589426567,195.516509196153,229.499166060244,225.562258635589,100.710078031763,119.399165219112,256.174604636809,75.4264155354151,111.155634839296,275.439126740368,0
1778,229.790411467578,195.523727907731,229.493558384548,227.924197901124,103.060488105207,119.403535385675,256.173390361692,85.5202311151963,111.147066252605,275.421295474883,0
1779,219.976013864124,195.674003413248,224.698958148369,228.552128353514,108.520747902947,118.140029827038,254.394702757988,79.7703758435105,97.280549646171,272.351153082948,0
1780,219.971485161617,195.688085664663,224.676626725015,228.512995597668,108.468058902717,118.131981488089,254.390410026539,79.7779790173903,97.2819359590333,272.363449141869,0
1781,209.91357423493,203.622739781574,235.440855071444,245.268018683191,93.4777858569445,126.540628124729,259.871997668801,88.5343375604166,93.5202789150438,281.802209709536,0
1782,209.91098118524,203.620724173971,235.44169122142,245.269831803051,93.4787359501223,126.538525403704,259.872361139004,88.5381488602904,93.5231373143339,281.807883763818,0
1783,211.277265287171,219.878630904113,258.66872788394,240.332737743777,88.6675691534233,118.251885847485,242.18142278841,83.5055683722445,107.775671483796,276.790192633839,0
1784,211.281044673216,219.162417711599,258.659382279885,240.323887085128,88.6698379162624,118.244911944851,250.513051349882,83.5082007145041,107.775841277509,276.788091346414,0
1785,200.303936301427,228.680979794122,236.687921692526,244.619536250495,92.7768889719907,107.134300039472,241.923454552235,94.4230510929068,100.532172480112,289.171453405683,0
1786,184.763676757673,189.397372609905,256.361370121755,297.734480060182,133.59265308095,144.422148356386,260.416376508629,106.735800464154,112.186979772376,245.875512216421,0
